study_hours,attendance_percentage,math_score,science_score,english_score,overall_score
-0.532053107280725,0.641201617458759,-1.0101126346546738,-0.3979626265300366,-0.3213668185419132,53.1
-0.2552362318355079,0.8847157359799844,-0.29633485660714415,0.24104213248489503,0.05377246488664984,61.3
1.6824818962810109,-0.6668170763123948,1.0066688724460642,1.4904394971260302,0.7463372958316898,89.6
-1.4547760254314481,-1.1816754983287001,-0.9286749015888485,-1.7284277591059019,-0.43198481237341246,41.6
-1.362503733616376,-0.9799066572682561,-2.629286386198735,-1.4804557630702566,-1.6199258765638627,25.4
-0.20910008592797194,-0.3815576803303882,-0.5885526046668711,0.6940678944730929,0.010487162952584929,63.5
-1.1318230040786952,0.453347868885242,-1.0484362737444741,-1.6378226067082622,-1.1774539012378649,39.1
0.6213505404076789,-1.0912273971636737,-0.3394489505831693,-0.17383409165166488,-0.4945080262781732,69.6
-0.48591696137318874,1.0099515683623288,-0.46400077762502023,-0.20244624504039324,-1.2207392031719302,55.2
1.174984291298113,-0.8825010098597661,0.3887001921230356,0.31734120818817085,0.8473363336778411,69.6
0.8520312699453597,1.0725694845535014,0.5563661131409117,0.9038903526571006,0.342341144447083,77.5
-0.11682779411289952,1.469149620430926,-0.08555484161324281,-0.4313434721502194,-0.2732720386151743,65.0
1.174984291298113,-1.1747179520852362,0.541994748482236,0.7989791235650967,-0.35984264248330416,73.6
-1.362503733616376,1.4482769817005354,-1.4460440293011516,-1.7618086047260846,-0.6580302780290853,42.5
0.29839751905492606,0.7107770798933949,1.1647538836914901,0.11228744223561761,0.3182937544837136,69.3
0.34453366496246207,1.3439137880485816,0.12522517338065886,0.6273062032327273,0.5972434780587988,73.7
-0.9011422745410144,-0.5415812439300505,-0.03285983786476739,-0.8319136195924156,-0.31655734054923923,53.5
-1.5470483172465206,1.2604232331270184,-0.3154966761520442,-0.6316285458713176,-0.4608416803294558,49.8
0.11385293542478128,-0.08934073810491744,-1.201730830103675,0.2934977470308973,-0.2588436046371528,59.2
0.06771678951724529,-1.08426985092021,-0.6651998828464717,-0.46949301000185734,-0.15784456679100112,61.9
0.5290782485926069,1.7196212851956147,1.0114593273322896,0.6606870488529097,0.6693856479489072,81.3
-0.9934145663560865,1.5526401753524892,0.618642026661837,-1.5186053009218945,-1.1726444232451914,55.0
-1.1318230040786952,-1.313868876954508,-1.0771790030618245,-1.3612384572838887,-2.105683153823925,33.5
1.6363457503734746,-0.1589162005395533,1.7348180151522692,1.728874108698766,1.746708718307858,94.6
-1.3163675877088397,1.6848335539782968,-1.1921499203312251,-1.5519861465420777,-0.30693838456389166,41.4
1.7286180421885469,0.16113092665977222,1.7348180151522692,1.1423249642298363,0.2701989745569747,92.5
0.7597589781302877,-0.012807729426817408,1.4761334512961173,1.3855282680340264,1.1166671012675793,82.5
0.4368059567775345,-1.0633972121898194,-1.0005317248822239,1.24723619332184,-0.013560227010784505,75.4
-0.5781892531882611,-0.2841520329218976,-1.1155026421516245,-0.9177500797586003,0.21248523864488797,45.1
1.2672565831131852,-0.012807729426817408,0.5898992973444863,0.46517066736326673,0.3856264463811483,82.6
1.4056650208357937,0.7386072648672496,0.7575652183623625,1.061257196295106,1.5254727306448597,90.4
0.7597589781302877,-0.17978883926994385,0.7431938537036875,0.894352968194191,0.65976669196356,77.1
0.7136228322227512,0.4603054151287062,1.4713429964098925,0.3984089761229005,1.0156680634214272,78.8
-0.02455550229782712,-1.3904018856326075,-0.1574116649066183,-0.3025887819009423,0.4433401822932351,62.2
-1.4547760254314481,0.9125459209538392,-1.1490358263551999,-1.1514159990998813,-1.30730980704006,46.9
1.7286180421885469,-1.731321651562323,1.4042766280027417,1.7193367242358564,1.746708718307858,90.4
-1.685456754969129,0.4881356001025599,-0.856818078295473,-0.9654370020731475,-1.3794519769301683,42.0
-0.02455550229782712,1.12822985450121,0.891697955176664,0.46517066736326673,-0.09532135288624037,79.0
-0.43978081546565273,0.9195034671973024,-0.4927435069423705,0.17428044124452943,-0.09532135288624037,66.5
0.9443035617604321,-1.2303783220329454,0.685708395068987,0.29826643926235175,0.005677684959910973,65.4
0.8058951240378237,1.1908477706923826,0.4318142860990605,0.4174837450487196,1.746708718307858,88.7
0.4368059567775345,-1.466934894310707,-1.005322179768449,-0.2644392440493044,-0.17227300076902263,53.9
-1.4547760254314481,-1.5156377180149523,-1.5514340367981025,-1.3040141505064322,-1.6680206564906015,23.7
-0.9011422745410144,1.1143147620142826,0.604270662003162,-0.3598130886783987,-0.3502236864979566,63.6
-1.408639879523912,-1.1121000358940643,-1.2592162887383755,-1.3707758417467981,-0.4656511583221298,42.3
1.6363457503734746,-0.18674638551340703,0.6473847559791869,1.4665960359687567,1.1695713591869916,83.5
-1.2702314418013037,1.5108948978917072,-1.024483999313349,-1.6139791455509886,-0.4704606363148037,48.7
1.6363457503734746,-1.0216519347290378,1.0210402371047391,1.728874108698766,1.746708718307858,96.3
-1.362503733616376,0.9682062909015478,-1.5466435819118773,-1.75703991249463,-1.4948794487543415,37.5
1.2672565831131852,0.28636675904211656,1.0928970603981147,1.3044605000992961,1.746708718307858,95.9
0.25226137314738967,-0.3328548566261429,0.14917744781178402,0.1408995956243463,0.9194785035679495,76.2
1.128848145390577,-0.14500110805262592,1.1168493348292399,0.7083739711674569,1.7370897623225101,90.4
0.4829421026850705,-0.31893976413921554,0.6761274852965374,0.7989791235650967,0.7800036417804072,77.0
0.9443035617604321,1.135187400744674,1.5336189099308177,1.4093717291913,1.034905975392123,88.4
0.8058951240378237,1.0864845770404288,1.3467911693680419,1.0421824273692868,1.746708718307858,92.5
-0.8088699827259419,-0.44417559652155986,-1.1729881007863252,-1.8381076804293603,-1.1774539012378649,39.5
1.4979373126508662,0.6829468949195411,0.9396025040389142,0.8466660458796439,0.7607657298097114,86.2
0.4829421026850705,0.10547055671206275,0.19229154178780888,0.8466660458796439,0.174009414703497,76.9
-1.0395507122636227,0.8568855510061307,-1.1490358263551999,-1.0894230000909702,-0.18189195675437053,41.1
-0.6704615450033335,-1.5712980879626608,-0.5981335144393213,-0.7174650060375023,-0.4945080262781732,46.2
0.11385293542478128,-0.5763689751473684,0.28331018462608476,-0.0975350159483894,-0.5137459382488686,65.1
1.3133927290207212,-0.5763689751473684,0.7240320341587878,-0.03077332470802347,0.9723827614873626,85.8
1.0365758535755045,0.32811203650289766,0.5898992973444863,-0.12137847710566298,0.6261003460148427,77.4
-0.6704615450033335,-1.0216519347290378,-0.05202165740966745,0.0836752888468896,-0.7734577498532584,54.9
0.6674866863152153,0.10547055671206275,0.9731356882424889,0.9325025060458286,1.1791903151723395,80.9
-1.731592900876665,1.6639609152479062,-1.5179008525945272,-1.6807408367913546,-1.2351676371499516,39.2
-0.5781892531882611,-1.5921707266930514,-1.4364631195287019,-0.8509883885182344,-0.7878861838312803,46.9
1.174984291298113,0.00806490930357315,-0.3107062212658194,1.728874108698766,0.3904359243738219,82.4
-1.2240952958937674,-1.2651660532502633,-0.4687912325112453,-1.3803132262097078,-1.3650235429521467,40.8
-0.48591696137318874,0.2794092127986524,0.7815174927934876,-0.31212616636385154,-0.7926956618239539,57.1
-1.731592900876665,-0.9103311948336202,-1.5226913074807522,-1.5662922232364416,-0.5906975861316509,24.6
-1.6393206090615928,1.392616611752826,-1.0723885481755995,-0.9606683098416927,-1.9181135121096438,50.0
-1.2240952958937674,-0.63898689133854,-1.4316726646424767,-0.045079401402387816,-1.5862595306151452,37.1
-1.362503733616376,1.5874279065698071,-0.5119053264872705,-0.27397662851221394,-0.20112986872506602,59.5
-0.02455550229782712,-1.731321651562323,-0.7418471610260723,-0.02600463247656869,-0.8263620077726713,51.5
1.4056650208357937,1.1491024932316005,1.7156561956073688,1.728874108698766,1.703423416373793,96.4
-1.4547760254314481,-0.8337981861555207,-1.3023303827144008,-1.1323412301740625,-1.9229229901023173,32.0
1.2672565831131852,-1.0425245734594284,0.3551670079194602,1.1327875797669267,0.9771922394800362,80.7
0.5752143945001429,1.3299986955616543,1.4809239061823427,0.574850588686725,1.746708718307858,91.5
-1.1318230040786952,-0.6876897150427853,-2.7730000327854856,-2.1337665987795527,-2.4471560913037713,32.7
-0.7165976909108696,0.28636675904211656,0.489299744733761,0.546238435297997,-0.45122272434410826,59.6
-1.0395507122636227,0.8151402735453487,-0.9095130820439483,-0.707927621574593,-0.4656511583221298,58.5
0.9904397076679685,-0.2841520329218976,0.9491834138113637,1.728874108698766,1.6745665484177499,83.0
0.7597589781302877,-1.3904018856326075,0.49409019961998574,-0.4075000109929458,0.4000548803591698,69.1
-0.6704615450033335,1.4621920741874619,0.0006733463388076235,-0.27874532074366876,-0.5137459382488686,61.7
-1.5470483172465206,0.5090082388329514,-0.7083139768224969,-0.8605257729811436,-0.8985041776627796,43.9
-1.1318230040786952,1.357828880535508,0.503671109392436,-0.28828270520657795,-0.8167430517873234,61.3
0.4368059567775345,0.9264610134407666,0.18750108690158412,0.8562034303425534,1.2417135290771,73.9
-1.408639879523912,0.9473336521711572,-0.3921439543316448,0.4460958984374476,-0.3021289065712177,53.4
0.11385293542478128,0.30723939777250714,-0.32507758592449437,-0.36458178090985344,-0.052036050952175464,63.4
0.3906698108699981,-1.7243641053188599,0.35995746280568497,-0.6459346225656816,-0.02798866098880603,59.9
0.6674866863152153,1.3230411493181902,0.8006793123383881,1.0707945807580155,0.7559562518170377,82.0
-1.3163675877088397,1.1421449469881373,-1.1394549165827497,-0.8414510040553249,-1.562212140651776,41.3
-0.16296394002043574,0.7873100885714949,-0.3107062212658194,-0.6697780837229551,-0.43198481237341246,59.5
-0.11682779411289952,1.3091260568312637,0.786307947679713,1.4379838825800286,1.1503334472162958,76.8
1.174984291298113,-1.1051424896506006,1.1072684250567904,0.7703669701763687,1.1791903151723395,87.9
-0.11682779411289952,-0.7642227237208854,0.08690153429085805,0.48424543628908584,0.3086747984983657,66.6
-0.30137237774304415,-1.1955905908156275,-1.0292744541995742,-0.8176075428980513,-0.29731942857854377,46.2
-1.3163675877088397,0.5020506925894873,-1.2735876533970505,-0.6363972381027723,-0.7397914039045415,39.9
0.6674866863152153,-0.22153411673072496,0.19229154178780888,-0.3216635508267611,-0.10013083087891433,66.9
0.3906698108699981,-1.3904018856326075,0.6234324815480617,0.44132720620599314,0.5347202641540385,66.8
0.7597589781302877,0.2585365740682618,0.4078620116679353,-0.7126963138060478,0.3279127104690615,68.8
0.5290782485926069,-0.5694114289039042,0.23540563576383444,0.40794636058581,0.05377246488664984,73.5
1.3133927290207212,-0.040637914400672145,0.6761274852965374,0.5653132042238155,1.2176661391137307,81.9
1.3133927290207212,-0.8337981861555207,1.7348180151522692,1.2901544234049322,1.5543295986009027,86.4
-0.6704615450033335,-1.1816754983287001,-1.9059276983787548,-0.27397662851221394,-1.942160902073013,39.3
-1.085686858171159,-0.17978883926994385,-1.1729881007863252,-0.9034440030642363,-1.0091221714942789,52.9
1.4518011667433302,-0.9590340185378656,0.21624381621893404,0.713142663398912,0.15477150273280188,75.9
0.7136228322227512,-0.3328548566261429,0.37432882746435997,-0.1595280149573009,1.034905975392123,65.2
1.6363457503734746,-0.41634541154770616,0.46055701541641103,1.561969880597851,0.5299107861613649,82.4
-0.02455550229782712,1.5248099903786345,-0.27717303706224405,0.35549074603980846,-0.7061250579558241,67.3
1.5902096044659386,-1.0981849434071373,1.6629611918588938,1.0183389662120133,0.6261003460148427,88.9
-1.3163675877088397,-0.750307631233958,-2.044850890079281,-0.955899617610238,-0.965836869560214,35.7
0.29839751905492606,1.0099515683623288,0.829422041655738,-0.006929863550749901,0.19324732667419284,74.2
-0.02455550229782712,-0.7155199000166401,0.47492838007508603,0.012144905375068888,-0.5233648942342166,61.3
-1.731592900876665,-0.07542564561799008,-0.9286749015888485,-1.3660071495153434,-2.0960641978385772,37.1
-1.085686858171159,0.905588374710375,-0.32507758592449437,-0.09276632371693495,-0.003941271025436595,54.8
-1.1779591499862312,-1.731321651562323,-1.17777855567255,-2.4294255171297445,-1.095692775362409,32.1
-1.5009121713389844,1.580470360326343,0.10127289894953369,-1.5138366086904396,-1.0475979954356702,39.6
1.5440734585584022,-0.13804356180916272,0.8869075002904384,0.7322174323247305,0.4289117483152129,81.9
1.5902096044659386,0.8986308284669119,1.370743443799167,0.6034627420754537,1.0781912773261875,92.0
1.3595288749282577,1.4552345279439987,1.7348180151522692,0.3745655149656269,0.9483353715239932,89.4
1.6824818962810109,1.3021685105877996,1.385114808457842,1.728874108698766,1.5447106426155548,98.4
1.128848145390577,-0.9799066572682561,1.0306211468771893,1.0707945807580155,0.7848131197730808,87.8
1.4979373126508662,0.18896111163362597,1.7348180151522692,1.728874108698766,0.6357193020001906,87.1
-1.0395507122636227,-0.31893976413921554,-0.05202165740966745,-0.5171799323164045,-0.5233648942342166,53.1
-0.8550061286334781,0.10547055671206275,-1.1250835519240747,0.0407570587637969,0.16439045871814909,52.7
1.2672565831131852,0.9682062909015478,0.9587643235838139,0.365028130502718,0.3615790564177789,82.6
-0.07069164820536353,-0.5137510589561958,0.4078620116679353,0.379334207197082,0.15477150273280188,65.0
0.7597589781302877,-0.08238319186145326,0.7958888574521633,0.14566828785580074,1.3859978688573167,81.1
0.2061252272398537,0.36985731396367977,0.4270238312128357,0.6845305100101833,0.5587676541174079,73.8
-0.6704615450033335,-0.8059680011816666,-1.7382617773608786,-0.021235940245114247,-1.0475979954356702,40.6
